tf,shift,bar_time,pair,ifm_light
H1,921,2026.05.19 14:00,EURCHF,80.0000000000
H1,921,2026.05.19 14:00,EURGBP,20.0000000000
H1,921,2026.05.19 14:00,EURJPY,20.0000000000
H1,921,2026.05.19 14:00,EURNZD,53.3333333333
H1,921,2026.05.19 14:00,EURUSD,20.0000000000
H1,921,2026.05.19 14:00,GBPAUD,63.3333333333
H1,921,2026.05.19 14:00,GBPCAD,30.0000000000
H1,921,2026.05.19 14:00,GBPCHF,80.0000000000
H1,921,2026.05.19 14:00,GBPJPY,50.0000000000
H1,921,2026.05.19 14:00,GBPNZD,63.3333333333
H1,921,2026.05.19 14:00,GBPUSD,30.0000000000
H1,921,2026.05.19 14:00,NZDCAD,16.6666666667
H1,921,2026.05.19 14:00,NZDCHF,53.3333333333
H1,921,2026.05.19 14:00,NZDJPY,46.6666666667
H1,921,2026.05.19 14:00,NZDUSD,36.6666666667
H1,921,2026.05.19 14:00,USDCAD,50.0000000000
H1,921,2026.05.19 14:00,USDCHF,76.6666666667
H1,921,2026.05.19 14:00,USDJPY,73.3333333333
H1,961,2026.05.15 22:00,AUDCAD,26.6666666667
H1,961,2026.05.15 22:00,AUDCHF,26.6666666667
H1,961,2026.05.15 22:00,AUDJPY,33.3333333333
H1,961,2026.05.15 22:00,AUDNZD,53.3333333333
H1,961,2026.05.15 22:00,AUDUSD,33.3333333333
H1,961,2026.05.15 22:00,CADCHF,46.6666666667
H1,961,2026.05.15 22:00,CADJPY,66.6666666667
H1,961,2026.05.15 22:00,CHFJPY,73.3333333333
H1,961,2026.05.15 22:00,EURAUD,73.3333333333
H1,961,2026.05.15 22:00,EURCAD,46.6666666667
H1,961,2026.05.15 22:00,EURCHF,26.6666666667
H1,961,2026.05.15 22:00,EURGBP,83.3333333333
H1,961,2026.05.15 22:00,EURJPY,46.6666666667
H1,961,2026.05.15 22:00,EURNZD,73.3333333333
H1,961,2026.05.15 22:00,EURUSD,23.3333333333
H1,961,2026.05.15 22:00,GBPAUD,46.6666666667
H1,961,2026.05.15 22:00,GBPCAD,23.3333333333
H1,961,2026.05.15 22:00,GBPCHF,16.6666666667
H1,961,2026.05.15 22:00,GBPJPY,23.3333333333
H1,961,2026.05.15 22:00,GBPNZD,66.6666666667
H1,961,2026.05.15 22:00,GBPUSD,23.3333333333
H1,961,2026.05.15 22:00,NZDCAD,26.6666666667
H1,961,2026.05.15 22:00,NZDCHF,26.6666666667
H1,961,2026.05.15 22:00,NZDJPY,33.3333333333
H1,961,2026.05.15 22:00,NZDUSD,33.3333333333
H1,961,2026.05.15 22:00,USDCAD,66.6666666667
H1,961,2026.05.15 22:00,USDCHF,53.3333333333
H1,961,2026.05.15 22:00,USDJPY,83.3333333333
H1,1001,2026.05.14 06:00,AUDCAD,63.3333333333
H1,1001,2026.05.14 06:00,AUDCHF,46.6666666667
H1,1001,2026.05.14 06:00,AUDJPY,66.6666666667
H1,1001,2026.05.14 06:00,AUDNZD,73.3333333333
H1,1001,2026.05.14 06:00,AUDUSD,46.6666666667
H1,1001,2026.05.14 06:00,CADCHF,46.6666666667
H1,1001,2026.05.14 06:00,CADJPY,83.3333333333
H1,1001,2026.05.14 06:00,CHFJPY,76.6666666667
H1,1001,2026.05.14 06:00,EURAUD,53.3333333333
H1,1001,2026.05.14 06:00,EURCAD,66.6666666667
H1,1001,2026.05.14 06:00,EURCHF,53.3333333333
H1,1001,2026.05.14 06:00,EURGBP,26.6666666667
H1,1001,2026.05.14 06:00,EURJPY,83.3333333333
H1,1001,2026.05.14 06:00,EURNZD,66.6666666667
H1,1001,2026.05.14 06:00,EURUSD,53.3333333333
H1,1001,2026.05.14 06:00,GBPAUD,66.6666666667
H1,1001,2026.05.14 06:00,GBPCAD,73.3333333333
H1,1001,2026.05.14 06:00,GBPCHF,73.3333333333
H1,1001,2026.05.14 06:00,GBPJPY,83.3333333333
H1,1001,2026.05.14 06:00,GBPNZD,83.3333333333
H1,1001,2026.05.14 06:00,GBPUSD,73.3333333333
H1,1001,2026.05.14 06:00,NZDCAD,33.3333333333
H1,1001,2026.05.14 06:00,NZDCHF,33.3333333333
H1,1001,2026.05.14 06:00,NZDJPY,53.3333333333
H1,1001,2026.05.14 06:00,NZDUSD,33.3333333333
H1,1001,2026.05.14 06:00,USDCAD,73.3333333333
H1,1001,2026.05.14 06:00,USDCHF,46.6666666667
H1,1001,2026.05.14 06:00,USDJPY,83.3333333333
H1,1041,2026.05.12 14:00,AUDCAD,70.0000000000
H1,1041,2026.05.12 14:00,AUDCHF,83.3333333333
H1,1041,2026.05.12 14:00,AUDJPY,53.3333333333
H1,1041,2026.05.12 14:00,AUDNZD,56.6666666667
H1,1041,2026.05.12 14:00,AUDUSD,56.6666666667
H1,1041,2026.05.12 14:00,CADCHF,86.6666666667
H1,1041,2026.05.12 14:00,CADJPY,56.6666666667
H1,1041,2026.05.12 14:00,CHFJPY,20.0000000000
H1,1041,2026.05.12 14:00,EURAUD,23.3333333333
H1,1041,2026.05.12 14:00,EURCAD,30.0000000000
H1,1041,2026.05.12 14:00,EURCHF,73.3333333333
H1,1041,2026.05.12 14:00,EURGBP,63.3333333333
H1,1041,2026.05.12 14:00,EURJPY,43.3333333333
H1,1041,2026.05.12 14:00,EURNZD,20.0000000000
H1,1041,2026.05.12 14:00,EURUSD,40.0000000000
H1,1041,2026.05.12 14:00,GBPAUD,13.3333333333
H1,1041,2026.05.12 14:00,GBPCAD,13.3333333333
H1,1041,2026.05.12 14:00,GBPCHF,30.0000000000
H1,1041,2026.05.12 14:00,GBPJPY,20.0000000000
H1,1041,2026.05.12 14:00,GBPNZD,20.0000000000
H1,1041,2026.05.12 14:00,GBPUSD,20.0000000000
H1,1041,2026.05.12 14:00,NZDCAD,50.0000000000
H1,1041,2026.05.12 14:00,NZDCHF,76.6666666667
H1,1041,2026.05.12 14:00,NZDJPY,63.3333333333
H1,1041,2026.05.12 14:00,NZDUSD,50.0000000000
H1,1041,2026.05.12 14:00,USDCAD,60.0000000000
H1,1041,2026.05.12 14:00,USDCHF,80.0000000000
H1,1041,2026.05.12 14:00,USDJPY,63.3333333333
H1,1081,2026.05.08 22:00,AUDCAD,73.3333333333
H1,1081,2026.05.08 22:00,AUDCHF,53.3333333333
H1,1081,2026.05.08 22:00,AUDJPY,83.3333333333
H1,1081,2026.05.08 22:00,AUDNZD,66.6666666667
H1,1081,2026.05.08 22:00,AUDUSD,66.6666666667
H1,1081,2026.05.08 22:00,CADCHF,46.6666666667
H1,1081,2026.05.08 22:00,CADJPY,46.6666666667
H1,1081,2026.05.08 22:00,CHFJPY,63.3333333333
H1,1081,2026.05.08 22:00,EURAUD,33.3333333333
H1,1081,2026.05.08 22:00,EURCAD,66.6666666667
H1,1081,2026.05.08 22:00,EURCHF,53.3333333333
H1,1081,2026.05.08 22:00,EURGBP,33.3333333333
H1,1081,2026.05.08 22:00,EURJPY,83.3333333333
H1,1081,2026.05.08 22:00,EURNZD,53.3333333333
H1,1081,2026.05.08 22:00,EURUSD,66.6666666667
H1,1081,2026.05.08 22:00,GBPAUD,66.6666666667
H1,1081,2026.05.08 22:00,GBPCAD,66.6666666667
H1,1081,2026.05.08 22:00,GBPCHF,53.3333333333
H1,1081,2026.05.08 22:00,GBPJPY,83.3333333333
H1,1081,2026.05.08 22:00,GBPNZD,66.6666666667
H1,1081,2026.05.08 22:00,GBPUSD,66.6666666667
H1,1081,2026.05.08 22:00,NZDCAD,66.6666666667
H1,1081,2026.05.08 22:00,NZDCHF,53.3333333333
H1,1081,2026.05.08 22:00,NZDJPY,73.3333333333
H1,1081,2026.05.08 22:00,NZDUSD,66.6666666667
H1,1081,2026.05.08 22:00,USDCAD,66.6666666667
H1,1081,2026.05.08 22:00,USDCHF,36.6666666667
H1,1081,2026.05.08 22:00,USDJPY,46.6666666667
H1,1121,2026.05.07 06:00,AUDCAD,76.6666666667
H1,1121,2026.05.07 06:00,AUDCHF,73.3333333333
H1,1121,2026.05.07 06:00,AUDJPY,76.6666666667
H1,1121,2026.05.07 06:00,AUDNZD,66.6666666667
H1,1121,2026.05.07 06:00,AUDUSD,53.3333333333
H1,1121,2026.05.07 06:00,CADCHF,53.3333333333
H1,1121,2026.05.07 06:00,CADJPY,46.6666666667
H1,1121,2026.05.07 06:00,CHFJPY,66.6666666667
H1,1121,2026.05.07 06:00,EURAUD,26.6666666667
H1,1121,2026.05.07 06:00,EURCAD,46.6666666667
H1,1121,2026.05.07 06:00,EURCHF,46.6666666667
H1,1121,2026.05.07 06:00,EURGBP,73.3333333333
H1,1121,2026.05.07 06:00,EURJPY,66.6666666667
H1,1121,2026.05.07 06:00,EURNZD,33.3333333333
H1,1121,2026.05.07 06:00,EURUSD,26.6666666667
H1,1121,2026.05.07 06:00,GBPAUD,26.6666666667
H1,1121,2026.05.07 06:00,GBPCAD,56.6666666667
H1,1121,2026.05.07 06:00,GBPCHF,33.3333333333
H1,1121,2026.05.07 06:00,GBPJPY,66.6666666667
H1,1121,2026.05.07 06:00,GBPNZD,33.3333333333
H1,1121,2026.05.07 06:00,GBPUSD,26.6666666667
H1,1121,2026.05.07 06:00,NZDCAD,63.3333333333
H1,1121,2026.05.07 06:00,NZDCHF,66.6666666667
H1,1121,2026.05.07 06:00,NZDJPY,66.6666666667
H1,1121,2026.05.07 06:00,NZDUSD,33.3333333333
H1,1121,2026.05.07 06:00,USDCAD,66.6666666667
H1,1121,2026.05.07 06:00,USDCHF,73.3333333333
H1,1121,2026.05.07 06:00,USDJPY,73.3333333333
H1,1161,2026.05.05 14:00,AUDCAD,73.3333333333
H1,1161,2026.05.05 14:00,AUDCHF,73.3333333333
H1,1161,2026.05.05 14:00,AUDJPY,83.3333333333
H1,1161,2026.05.05 14:00,AUDNZD,50.0000000000
H1,1161,2026.05.05 14:00,AUDUSD,63.3333333333
H1,1161,2026.05.05 14:00,CADCHF,76.6666666667
H1,1161,2026.05.05 14:00,CADJPY,80.0000000000
H1,1161,2026.05.05 14:00,CHFJPY,73.3333333333
H1,1161,2026.05.05 14:00,EURAUD,13.3333333333
H1,1161,2026.05.05 14:00,EURCAD,40.0000000000
H1,1161,2026.05.05 14:00,EURCHF,56.6666666667
H1,1161,2026.05.05 14:00,EURGBP,46.6666666667
H1,1161,2026.05.05 14:00,EURJPY,80.0000000000
H1,1161,2026.05.05 14:00,EURNZD,33.3333333333
H1,1161,2026.05.05 14:00,EURUSD,40.0000000000
H1,1161,2026.05.05 14:00,GBPAUD,30.0000000000
H1,1161,2026.05.05 14:00,GBPCAD,56.6666666667
H1,1161,2026.05.05 14:00,GBPCHF,80.0000000000
H1,1161,2026.05.05 14:00,GBPJPY,80.0000000000
H1,1161,2026.05.05 14:00,GBPNZD,20.0000000000
H1,1161,2026.05.05 14:00,GBPUSD,50.0000000000
H1,1161,2026.05.05 14:00,NZDCAD,63.3333333333
H1,1161,2026.05.05 14:00,NZDCHF,83.3333333333
H1,1161,2026.05.05 14:00,NZDJPY,83.3333333333
H1,1161,2026.05.05 14:00,NZDUSD,60.0000000000
H1,1161,2026.05.05 14:00,USDCAD,50.0000000000
H1,1161,2026.05.05 14:00,USDCHF,50.0000000000
H1,1161,2026.05.05 14:00,USDJPY,80.0000000000
H1,1201,2026.05.01 22:00,AUDCAD,53.3333333333
H1,1201,2026.05.01 22:00,AUDCHF,76.6666666667
H1,1201,2026.05.01 22:00,AUDJPY,53.3333333333
H1,1201,2026.05.01 22:00,AUDNZD,83.3333333333
H1,1201,2026.05.01 22:00,AUDUSD,53.3333333333
H1,1201,2026.05.01 22:00,CADCHF,46.6666666667
H1,1201,2026.05.01 22:00,CADJPY,66.6666666667
H1,1201,2026.05.01 22:00,CHFJPY,53.3333333333
H1,1201,2026.05.01 22:00,EURAUD,23.3333333333
H1,1201,2026.05.01 22:00,EURCAD,33.3333333333
H1,1201,2026.05.01 22:00,EURCHF,36.6666666667
H1,1201,2026.05.01 22:00,EURGBP,76.6666666667
H1,1201,2026.05.01 22:00,EURJPY,53.3333333333
H1,1201,2026.05.01 22:00,EURNZD,33.3333333333
H1,1201,2026.05.01 22:00,EURUSD,16.6666666667
H1,1201,2026.05.01 22:00,GBPAUD,23.3333333333
H1,1201,2026.05.01 22:00,GBPCAD,23.3333333333
H1,1201,2026.05.01 22:00,GBPCHF,23.3333333333
H1,1201,2026.05.01 22:00,GBPJPY,33.3333333333
H1,1201,2026.05.01 22:00,GBPNZD,23.3333333333
H1,1201,2026.05.01 22:00,GBPUSD,16.6666666667
H1,1201,2026.05.01 22:00,NZDCAD,53.3333333333
H1,1201,2026.05.01 22:00,NZDCHF,66.6666666667
H1,1201,2026.05.01 22:00,NZDJPY,53.3333333333
H1,1201,2026.05.01 22:00,NZDUSD,26.6666666667
H1,1201,2026.05.01 22:00,USDCAD,83.3333333333
H1,1201,2026.05.01 22:00,USDCHF,73.3333333333
H1,1201,2026.05.01 22:00,USDJPY,66.6666666667
H1,1241,2026.04.30 06:00,AUDCAD,46.6666666667
H1,1241,2026.04.30 06:00,AUDCHF,66.6666666667
H1,1241,2026.04.30 06:00,AUDJPY,63.3333333333
H1,1241,2026.04.30 06:00,AUDNZD,46.6666666667
H1,1241,2026.04.30 06:00,AUDUSD,46.6666666667
H1,1241,2026.04.30 06:00,CADCHF,76.6666666667
H1,1241,2026.04.30 06:00,CADJPY,73.3333333333
H1,1241,2026.04.30 06:00,CHFJPY,73.3333333333
H1,1241,2026.04.30 06:00,EURAUD,33.3333333333
H1,1241,2026.04.30 06:00,EURCAD,23.3333333333
H1,1241,2026.04.30 06:00,EURCHF,16.6666666667
H1,1241,2026.04.30 06:00,EURGBP,16.6666666667
H1,1241,2026.04.30 06:00,EURJPY,73.3333333333
H1,1241,2026.04.30 06:00,EURNZD,33.3333333333
H1,1241,2026.04.30 06:00,EURUSD,23.3333333333
H1,1241,2026.04.30 06:00,GBPAUD,33.3333333333
H1,1241,2026.04.30 06:00,GBPCAD,33.3333333333
H1,1241,2026.04.30 06:00,GBPCHF,53.3333333333
H1,1241,2026.04.30 06:00,GBPJPY,73.3333333333
H1,1241,2026.04.30 06:00,GBPNZD,53.3333333333
H1,1241,2026.04.30 06:00,GBPUSD,33.3333333333
H1,1241,2026.04.30 06:00,NZDCAD,46.6666666667
H1,1241,2026.04.30 06:00,NZDCHF,66.6666666667
H1,1241,2026.04.30 06:00,NZDJPY,73.3333333333
H1,1241,2026.04.30 06:00,NZDUSD,46.6666666667
H1,1241,2026.04.30 06:00,USDCAD,33.3333333333
H1,1241,2026.04.30 06:00,USDCHF,53.3333333333
H1,1241,2026.04.30 06:00,USDJPY,66.6666666667
H1,1281,2026.04.28 14:00,AUDCAD,13.3333333333
H1,1281,2026.04.28 14:00,AUDCHF,50.0000000000
H1,1281,2026.04.28 14:00,AUDJPY,23.3333333333
H1,1281,2026.04.28 14:00,AUDNZD,73.3333333333
H1,1281,2026.04.28 14:00,AUDUSD,13.3333333333
H1,1281,2026.04.28 14:00,CADCHF,63.3333333333
H1,1281,2026.04.28 14:00,CADJPY,43.3333333333
H1,1281,2026.04.28 14:00,CHFJPY,23.3333333333
H1,1281,2026.04.28 14:00,EURAUD,73.3333333333
H1,1281,2026.04.28 14:00,EURCAD,73.3333333333
H1,1281,2026.04.28 14:00,EURCHF,86.6666666667
H1,1281,2026.04.28 14:00,EURGBP,73.3333333333
H1,1281,2026.04.28 14:00,EURJPY,50.0000000000
H1,1281,2026.04.28 14:00,EURNZD,80.0000000000
H1,1281,2026.04.28 14:00,EURUSD,20.0000000000
H1,1281,2026.04.28 14:00,GBPAUD,43.3333333333
H1,1281,2026.04.28 14:00,GBPCAD,13.3333333333
H1,1281,2026.04.28 14:00,GBPCHF,63.3333333333
H1,1281,2026.04.28 14:00,GBPJPY,30.0000000000
H1,1281,2026.04.28 14:00,GBPNZD,73.3333333333
H1,1281,2026.04.28 14:00,GBPUSD,20.0000000000
H1,1281,2026.04.28 14:00,NZDCAD,13.3333333333
H1,1281,2026.04.28 14:00,NZDCHF,30.0000000000
H1,1281,2026.04.28 14:00,NZDJPY,13.3333333333
H1,1281,2026.04.28 14:00,NZDUSD,13.3333333333
H1,1281,2026.04.28 14:00,USDCAD,80.0000000000
H1,1281,2026.04.28 14:00,USDCHF,86.6666666667
H1,1281,2026.04.28 14:00,USDJPY,86.6666666667
H1,1321,2026.04.24 22:00,AUDCAD,66.6666666667
H1,1321,2026.04.24 22:00,AUDCHF,56.6666666667
H1,1321,2026.04.24 22:00,AUDJPY,76.6666666667
H1,1321,2026.04.24 22:00,AUDNZD,26.6666666667
H1,1321,2026.04.24 22:00,AUDUSD,76.6666666667
H1,1321,2026.04.24 22:00,CADCHF,46.6666666667
H1,1321,2026.04.24 22:00,CADJPY,66.6666666667
H1,1321,2026.04.24 22:00,CHFJPY,73.3333333333
H1,1321,2026.04.24 22:00,EURAUD,46.6666666667
H1,1321,2026.04.24 22:00,EURCAD,46.6666666667
H1,1321,2026.04.24 22:00,EURCHF,46.6666666667
H1,1321,2026.04.24 22:00,EURGBP,16.6666666667
H1,1321,2026.04.24 22:00,EURJPY,76.6666666667
H1,1321,2026.04.24 22:00,EURNZD,23.3333333333
H1,1321,2026.04.24 22:00,EURUSD,76.6666666667
H1,1321,2026.04.24 22:00,GBPAUD,83.3333333333
H1,1321,2026.04.24 22:00,GBPCAD,83.3333333333
H1,1321,2026.04.24 22:00,GBPCHF,76.6666666667
H1,1321,2026.04.24 22:00,GBPJPY,76.6666666667
H1,1321,2026.04.24 22:00,GBPNZD,66.6666666667
H1,1321,2026.04.24 22:00,GBPUSD,83.3333333333
H1,1321,2026.04.24 22:00,NZDCAD,66.6666666667
H1,1321,2026.04.24 22:00,NZDCHF,63.3333333333
H1,1321,2026.04.24 22:00,NZDJPY,76.6666666667
H1,1321,2026.04.24 22:00,NZDUSD,76.6666666667
H1,1321,2026.04.24 22:00,USDCAD,23.3333333333
H1,1321,2026.04.24 22:00,USDCHF,16.6666666667
H1,1321,2026.04.24 22:00,USDJPY,33.3333333333
H1,1361,2026.04.23 06:00,AUDCAD,26.6666666667
H1,1361,2026.04.23 06:00,AUDCHF,50.0000000000
H1,1361,2026.04.23 06:00,AUDJPY,20.0000000000
H1,1361,2026.04.23 06:00,AUDNZD,86.6666666667
H1,1361,2026.04.23 06:00,AUDUSD,20.0000000000
H1,1361,2026.04.23 06:00,CADCHF,76.6666666667
H1,1361,2026.04.23 06:00,CADJPY,50.0000000000
H1,1361,2026.04.23 06:00,CHFJPY,33.3333333333
H1,1361,2026.04.23 06:00,EURAUD,76.6666666667
H1,1361,2026.04.23 06:00,EURCAD,30.0000000000
H1,1361,2026.04.23 06:00,EURCHF,76.6666666667
H1,1361,2026.04.23 06:00,EURGBP,33.3333333333
H1,1361,2026.04.23 06:00,EURJPY,33.3333333333
H1,1361,2026.04.23 06:00,EURNZD,86.6666666667
H1,1361,2026.04.23 06:00,EURUSD,33.3333333333
H1,1361,2026.04.23 06:00,GBPAUD,86.6666666667
H1,1361,2026.04.23 06:00,GBPCAD,23.3333333333
H1,1361,2026.04.23 06:00,GBPCHF,63.3333333333
H1,1361,2026.04.23 06:00,GBPJPY,30.0000000000
H1,1361,2026.04.23 06:00,GBPNZD,86.6666666667
H1,1361,2026.04.23 06:00,GBPUSD,23.3333333333
H1,1361,2026.04.23 06:00,NZDCAD,20.0000000000
H1,1361,2026.04.23 06:00,NZDCHF,30.0000000000
H1,1361,2026.04.23 06:00,NZDJPY,16.6666666667
H1,1361,2026.04.23 06:00,NZDUSD,20.0000000000
H1,1361,2026.04.23 06:00,USDCAD,73.3333333333
H1,1361,2026.04.23 06:00,USDCHF,76.6666666667
H1,1361,2026.04.23 06:00,USDJPY,66.6666666667
H1,1401,2026.04.21 14:00,AUDCAD,53.3333333333
H1,1401,2026.04.21 14:00,AUDCHF,46.6666666667
H1,1401,2026.04.21 14:00,AUDJPY,66.6666666667
H1,1401,2026.04.21 14:00,AUDNZD,33.3333333333
H1,1401,2026.04.21 14:00,AUDUSD,56.6666666667
H1,1401,2026.04.21 14:00,CADCHF,50.0000000000
H1,1401,2026.04.21 14:00,CADJPY,50.0000000000
H1,1401,2026.04.21 14:00,CHFJPY,60.0000000000
H1,1401,2026.04.21 14:00,EURAUD,23.3333333333
H1,1401,2026.04.21 14:00,EURCAD,33.3333333333
H1,1401,2026.04.21 14:00,EURCHF,13.3333333333
H1,1401,2026.04.21 14:00,EURGBP,20.0000000000
H1,1401,2026.04.21 14:00,EURJPY,50.0000000000
H1,1401,2026.04.21 14:00,EURNZD,30.0000000000
H1,1401,2026.04.21 14:00,EURUSD,46.6666666667
H1,1401,2026.04.21 14:00,GBPAUD,50.0000000000
H1,1401,2026.04.21 14:00,GBPCAD,63.3333333333
H1,1401,2026.04.21 14:00,GBPCHF,60.0000000000
H1,1401,2026.04.21 14:00,GBPJPY,66.6666666667
H1,1401,2026.04.21 14:00,GBPNZD,30.0000000000
H1,1401,2026.04.21 14:00,GBPUSD,56.6666666667
H1,1401,2026.04.21 14:00,NZDCAD,76.6666666667
H1,1401,2026.04.21 14:00,NZDCHF,66.6666666667
H1,1401,2026.04.21 14:00,NZDJPY,70.0000000000
H1,1401,2026.04.21 14:00,NZDUSD,76.6666666667
H1,1401,2026.04.21 14:00,USDCAD,53.3333333333
H1,1401,2026.04.21 14:00,USDCHF,50.0000000000
H1,1401,2026.04.21 14:00,USDJPY,60.0000000000
H1,1441,2026.04.17 22:00,AUDCAD,46.6666666667
H1,1441,2026.04.17 22:00,AUDCHF,43.3333333333
H1,1441,2026.04.17 22:00,AUDJPY,43.3333333333
H1,1441,2026.04.17 22:00,AUDNZD,66.6666666667
H1,1441,2026.04.17 22:00,AUDUSD,33.3333333333
H1,1441,2026.04.17 22:00,CADCHF,46.6666666667
H1,1441,2026.04.17 22:00,CADJPY,46.6666666667
H1,1441,2026.04.17 22:00,CHFJPY,33.3333333333
H1,1441,2026.04.17 22:00,EURAUD,26.6666666667
H1,1441,2026.04.17 22:00,EURCAD,23.3333333333
H1,1441,2026.04.17 22:00,EURCHF,36.6666666667
H1,1441,2026.04.17 22:00,EURGBP,40.0000000000
H1,1441,2026.04.17 22:00,EURJPY,36.6666666667
H1,1441,2026.04.17 22:00,EURNZD,33.3333333333
H1,1441,2026.04.17 22:00,EURUSD,26.6666666667
H1,1441,2026.04.17 22:00,GBPAUD,26.6666666667
H1,1441,2026.04.17 22:00,GBPCAD,33.3333333333
H1,1441,2026.04.17 22:00,GBPCHF,23.3333333333
H1,1441,2026.04.17 22:00,GBPJPY,33.3333333333
H1,1441,2026.04.17 22:00,GBPNZD,46.6666666667
H1,1441,2026.04.17 22:00,GBPUSD,26.6666666667
H1,1441,2026.04.17 22:00,NZDCAD,33.3333333333
H1,1441,2026.04.17 22:00,NZDCHF,36.6666666667
H1,1441,2026.04.17 22:00,NZDJPY,36.6666666667
H1,1441,2026.04.17 22:00,NZDUSD,33.3333333333
H1,1441,2026.04.17 22:00,USDCAD,73.3333333333
H1,1441,2026.04.17 22:00,USDCHF,46.6666666667
H1,1441,2026.04.17 22:00,USDJPY,53.3333333333
H1,1481,2026.04.16 06:00,AUDCAD,73.3333333333
H1,1481,2026.04.16 06:00,AUDCHF,63.3333333333
H1,1481,2026.04.16 06:00,AUDJPY,76.6666666667
H1,1481,2026.04.16 06:00,AUDNZD,76.6666666667
H1,1481,2026.04.16 06:00,AUDUSD,76.6666666667
H1,1481,2026.04.16 06:00,CADCHF,66.6666666667
H1,1481,2026.04.16 06:00,CADJPY,56.6666666667
H1,1481,2026.04.16 06:00,CHFJPY,56.6666666667
H1,1481,2026.04.16 06:00,EURAUD,16.6666666667
H1,1481,2026.04.16 06:00,EURCAD,26.6666666667
H1,1481,2026.04.16 06:00,EURCHF,46.6666666667
H1,1481,2026.04.16 06:00,EURGBP,53.3333333333
H1,1481,2026.04.16 06:00,EURJPY,50.0000000000
H1,1481,2026.04.16 06:00,EURNZD,33.3333333333
H1,1481,2026.04.16 06:00,EURUSD,76.6666666667
H1,1481,2026.04.16 06:00,GBPAUD,16.6666666667
H1,1481,2026.04.16 06:00,GBPCAD,26.6666666667
H1,1481,2026.04.16 06:00,GBPCHF,26.6666666667
H1,1481,2026.04.16 06:00,GBPJPY,50.0000000000
H1,1481,2026.04.16 06:00,GBPNZD,33.3333333333
H1,1481,2026.04.16 06:00,GBPUSD,76.6666666667
H1,1481,2026.04.16 06:00,NZDCAD,33.3333333333
H1,1481,2026.04.16 06:00,NZDCHF,50.0000000000
H1,1481,2026.04.16 06:00,NZDJPY,50.0000000000
H1,1481,2026.04.16 06:00,NZDUSD,76.6666666667
H1,1481,2026.04.16 06:00,USDCAD,16.6666666667
H1,1481,2026.04.16 06:00,USDCHF,23.3333333333
H1,1481,2026.04.16 06:00,USDJPY,33.3333333333
H1,1521,2026.04.14 14:00,AUDCAD,83.3333333333
H1,1521,2026.04.14 14:00,AUDCHF,66.6666666667
H1,1521,2026.04.14 14:00,AUDJPY,73.3333333333
H1,1521,2026.04.14 14:00,AUDNZD,46.6666666667
H1,1521,2026.04.14 14:00,AUDUSD,86.6666666667
H1,1521,2026.04.14 14:00,CADCHF,40.0000000000
H1,1521,2026.04.14 14:00,CADJPY,30.0000000000
H1,1521,2026.04.14 14:00,CHFJPY,50.0000000000
H1,1521,2026.04.14 14:00,EURAUD,30.0000000000
H1,1521,2026.04.14 14:00,EURCAD,56.6666666667
H1,1521,2026.04.14 14:00,EURCHF,43.3333333333
H1,1521,2026.04.14 14:00,EURGBP,13.3333333333
H1,1521,2026.04.14 14:00,EURJPY,50.0000000000
H1,1521,2026.04.14 14:00,EURNZD,20.0000000000
H1,1521,2026.04.14 14:00,EURUSD,73.3333333333
H1,1521,2026.04.14 14:00,GBPAUD,43.3333333333
H1,1521,2026.04.14 14:00,GBPCAD,80.0000000000
H1,1521,2026.04.14 14:00,GBPCHF,73.3333333333
H1,1521,2026.04.14 14:00,GBPJPY,80.0000000000
H1,1521,2026.04.14 14:00,GBPNZD,43.3333333333
H1,1521,2026.04.14 14:00,GBPUSD,80.0000000000
H1,1521,2026.04.14 14:00,NZDCAD,80.0000000000
H1,1521,2026.04.14 14:00,NZDCHF,86.6666666667
H1,1521,2026.04.14 14:00,NZDJPY,73.3333333333
H1,1521,2026.04.14 14:00,NZDUSD,86.6666666667
H1,1521,2026.04.14 14:00,USDCAD,20.0000000000
H1,1521,2026.04.14 14:00,USDCHF,26.6666666667
H1,1521,2026.04.14 14:00,USDJPY,20.0000000000
H1,1561,2026.04.10 22:00,AUDCAD,76.6666666667
H1,1561,2026.04.10 22:00,AUDCHF,66.6666666667
H1,1561,2026.04.10 22:00,AUDJPY,76.6666666667
H1,1561,2026.04.10 22:00,AUDNZD,76.6666666667
H1,1561,2026.04.10 22:00,AUDUSD,53.3333333333
H1,1561,2026.04.10 22:00,CADCHF,33.3333333333
H1,1561,2026.04.10 22:00,CADJPY,46.6666666667
H1,1561,2026.04.10 22:00,CHFJPY,53.3333333333
H1,1561,2026.04.10 22:00,EURAUD,53.3333333333
H1,1561,2026.04.10 22:00,EURCAD,76.6666666667
H1,1561,2026.04.10 22:00,EURCHF,76.6666666667
H1,1561,2026.04.10 22:00,EURGBP,26.6666666667
H1,1561,2026.04.10 22:00,EURJPY,76.6666666667
H1,1561,2026.04.10 22:00,EURNZD,63.3333333333
H1,1561,2026.04.10 22:00,EURUSD,53.3333333333
H1,1561,2026.04.10 22:00,GBPAUD,76.6666666667
H1,1561,2026.04.10 22:00,GBPCAD,83.3333333333
H1,1561,2026.04.10 22:00,GBPCHF,83.3333333333
H1,1561,2026.04.10 22:00,GBPJPY,76.6666666667
H1,1561,2026.04.10 22:00,GBPNZD,76.6666666667
