tf,anchor_shift,bar_time,currency,vel,acel,zvel,zS,cesta
D1,5,2025.09.24 00:00,NZD,-25.7732467052,-13.2982485289,-1.0667708815,-1.6541711002,1.0000000000
D1,6,2025.09.23 00:00,USD,21.9231307270,27.7839452805,0.5961890815,-0.1768516281,0.7142857143
D1,6,2025.09.23 00:00,EUR,20.1294339271,27.4788029716,0.8495033868,1.5894850137,1.0000000000
D1,6,2025.09.23 00:00,GBP,-8.9657285262,-17.3402057263,-0.4811139524,-0.2233386122,0.2857142857
D1,6,2025.09.23 00:00,JPY,11.7411109694,25.8631885487,0.3912752433,-0.2069808238,0.4285714286
D1,6,2025.09.23 00:00,CHF,14.3861091584,33.7549381360,0.5859761204,1.4327100045,0.8571428571
D1,6,2025.09.23 00:00,CAD,-13.1413627661,-35.0723196239,-0.4393602692,-0.9710716823,0.8571428571
D1,6,2025.09.23 00:00,AUD,-19.5092437981,-27.6626481639,-0.9793345205,0.0877776676,0.4285714286
D1,6,2025.09.23 00:00,NZD,-26.5634496914,-34.8057014228,-1.0959688245,-1.5317299395,1.0000000000
D1,7,2025.09.22 00:00,USD,9.5124942675,35.2869700680,0.2562568403,-0.3091563703,0.5714285714
D1,7,2025.09.22 00:00,EUR,18.4789372877,21.9019591773,0.7747498920,1.8409127659,1.0000000000
D1,7,2025.09.22 00:00,GBP,-4.2148377491,-2.7455088817,-0.2273659734,-0.5440811587,0.5714285714
D1,7,2025.09.22 00:00,JPY,16.1810997055,25.2438701223,0.5333156953,-0.2675581716,0.4285714286
D1,7,2025.09.22 00:00,CHF,8.4968462395,4.3720343746,0.3458469694,1.2570888272,0.8571428571
D1,7,2025.09.22 00:00,CAD,0.3914882296,10.9926280212,0.0130492208,-0.9741125780,0.8571428571
D1,7,2025.09.22 00:00,AUD,-22.2652830049,-43.4669968528,-1.1149486932,0.2453084531,0.5714285714
D1,7,2025.09.22 00:00,NZD,-26.5807449759,-51.5849560289,-1.0980527436,-1.2484017677,1.0000000000
D1,8,2025.09.19 00:00,USD,30.5896470586,56.3266197015,0.8301669876,0.6012081981,0.7142857143
D1,8,2025.09.19 00:00,EUR,10.9161821174,13.5183733543,0.4547498102,0.7597606730,0.8571428571
D1,8,2025.09.19 00:00,GBP,-16.6202612310,-27.8443900114,-0.8459269383,-1.3005147154,0.8571428571
D1,8,2025.09.19 00:00,JPY,15.4071073263,19.2156779851,0.5065211973,-0.0080370387,0.5714285714
D1,8,2025.09.19 00:00,CHF,2.0911590018,-3.4391956605,0.0852660699,0.6880203237,0.5714285714
D1,8,2025.09.19 00:00,CAD,30.6724258203,43.8208793073,1.0822652311,1.0880908487,1.0000000000
D1,8,2025.09.19 00:00,AUD,-28.0283557470,-31.9086659666,-1.4000498873,0.0958937118,0.2857142857
D1,8,2025.09.19 00:00,NZD,-45.0279043465,-69.6892987096,-1.7805207843,-1.9244220012,1.0000000000
D1,9,2025.09.18 00:00,USD,11.2190311124,33.3120010386,0.2998330041,0.3596465506,0.5714285714
D1,9,2025.09.18 00:00,EUR,27.2415782557,36.3940329536,1.0986724737,1.2929660894,1.0000000000
D1,9,2025.09.18 00:00,GBP,-4.2280845875,-21.9453120701,-0.2235447984,-0.2380195544,0.4285714286
D1,9,2025.09.18 00:00,JPY,-12.2037035934,-26.6979360638,-0.4176256388,-1.6019692024,0.8571428571
D1,9,2025.09.18 00:00,CHF,15.2661030828,28.7311900736,0.6245774381,1.0214214813,0.7142857143
D1,9,2025.09.18 00:00,CAD,26.8349843279,62.9020830403,0.9439916430,0.4368723104,0.7142857143
D1,9,2025.09.18 00:00,AUD,-28.2616446856,-47.8794157939,-1.3872060199,0.2403719939,0.2857142857
D1,9,2025.09.18 00:00,NZD,-35.8682639122,-64.8166431783,-1.4021280473,-1.5112896688,1.0000000000
D1,10,2025.09.17 00:00,USD,3.4595246884,-2.2308270107,0.0934533543,-0.9334852314,0.8571428571
D1,10,2025.09.17 00:00,EUR,11.5763848321,28.1956457398,0.4761669161,0.4503786568,0.8571428571
D1,10,2025.09.17 00:00,GBP,0.9783103588,9.2271805003,0.0509604249,0.0376282763,0.4285714286
D1,10,2025.09.17 00:00,JPY,-11.9275176145,-31.4030880733,-0.4071645616,-0.6871313412,0.7142857143
D1,10,2025.09.17 00:00,CHF,14.3674260926,16.3402152762,0.5927419583,2.0849986696,1.0000000000
D1,10,2025.09.17 00:00,CAD,6.7096038303,18.4515106502,0.2460606741,-1.4133990192,1.0000000000
D1,10,2025.09.17 00:00,AUD,-15.6180838143,-15.7531394237,-0.7643415380,0.2530624363,0.7142857143
D1,10,2025.09.17 00:00,NZD,-9.5456483733,-22.8274976588,-0.3964585531,0.2079475527,0.5714285714
D1,11,2025.09.16 00:00,USD,-12.6449010919,-8.6586449082,-0.3546648497,-1.9786102004,1.0000000000
D1,11,2025.09.16 00:00,EUR,7.4034495637,-2.2178077982,0.3105480398,0.9623991805,0.8571428571
D1,11,2025.09.16 00:00,GBP,-0.1361735107,-4.8832332194,-0.0069967021,-0.2658385122,0.5714285714
D1,11,2025.09.16 00:00,JPY,18.8118614962,40.6587198846,0.6396934305,-0.2608708503,0.5714285714
D1,11,2025.09.16 00:00,CHF,2.0535732703,-7.9959503555,0.0794743460,1.5978027080,1.0000000000
D1,11,2025.09.16 00:00,CAD,6.7329983343,21.8582121428,0.2467485280,-0.5008793930,0.8571428571
D1,11,2025.09.16 00:00,AUD,-9.7458098856,-14.7444118181,-0.4772557126,0.4647167840,0.7142857143
D1,11,2025.09.16 00:00,NZD,-12.4749981763,-24.0168839281,-0.5177066677,-0.0187197167,0.5714285714
D1,12,2025.09.15 00:00,USD,-5.8608145535,-8.5107805377,-0.1575765475,-1.8866544914,1.0000000000
D1,12,2025.09.15 00:00,EUR,-7.3493690445,-14.5595723501,-0.2965895039,0.0714798040,0.2857142857
D1,12,2025.09.15 00:00,GBP,8.3744772001,8.4048502721,0.4308476590,0.4671456896,0.5714285714
D1,12,2025.09.15 00:00,JPY,-14.1220775793,-10.1603404177,-0.4101263309,-1.1260059788,0.8571428571
D1,12,2025.09.15 00:00,CHF,-19.3688289777,-39.0862886420,-0.7978225913,0.3566135941,0.5714285714
D1,12,2025.09.15 00:00,CAD,21.9309568578,50.5805953227,0.7821066985,0.0219212554,0.5714285714
D1,12,2025.09.15 00:00,AUD,8.1534043658,12.0132511490,0.4172156083,1.6072573109,1.0000000000
D1,12,2025.09.15 00:00,NZD,8.2422517314,1.3182852039,0.3339662008,0.4882428161,0.8571428571
D1,13,2025.09.12 00:00,USD,-25.7744758006,-46.5486020255,-0.6969691693,-0.9584041982,0.8571428571
D1,13,2025.09.12 00:00,EUR,-3.4230218895,-20.8205434646,-0.1350306200,0.3567416526,0.5714285714
D1,13,2025.09.12 00:00,GBP,-1.4693288674,3.7585821465,-0.0767179902,-0.1942179929,0.5714285714
D1,13,2025.09.12 00:00,JPY,-9.0627704168,0.7836291699,-0.2499002460,-1.3955417396,1.0000000000
D1,13,2025.09.12 00:00,CHF,4.1248118650,15.8698293081,0.1612410516,0.5371530132,0.7142857143
D1,13,2025.09.12 00:00,CAD,-10.6011397916,1.4016792353,-0.3869329402,-0.9130428402,0.7142857143
D1,13,2025.09.12 00:00,AUD,21.2017138478,24.2045050437,1.0933996248,1.8086384808,1.0000000000
D1,13,2025.09.12 00:00,NZD,25.0042110530,21.3509205866,1.0161786323,0.7586736244,0.8571428571
D1,14,2025.09.11 00:00,USD,-25.7369726428,-33.2538793972,-0.6978548270,-1.3296472177,1.0000000000
D1,14,2025.09.11 00:00,EUR,-2.6021912369,-12.1240338796,-0.1028648298,-0.1038364804,0.5714285714
D1,14,2025.09.11 00:00,GBP,11.2241287804,22.7303025665,0.5869823231,0.0603651903,0.5714285714
D1,14,2025.09.11 00:00,JPY,-3.8085706587,19.5473172511,-0.1050880499,-0.8810318559,0.7142857143
D1,14,2025.09.11 00:00,CHF,5.5303546623,19.3607609110,0.2154973723,0.3489071676,0.7142857143
D1,14,2025.09.11 00:00,CAD,-13.1484534871,-15.4099468956,-0.4731451072,-1.0033480348,0.8571428571
D1,14,2025.09.11 00:00,AUD,3.8803102197,-14.9934788291,0.1919516405,1.6580113607,1.0000000000
D1,14,2025.09.11 00:00,NZD,24.6613943632,14.1429582729,1.0248375082,1.2505798701,0.8571428571
D1,15,2025.09.10 00:00,USD,-22.0929699262,-34.5786302640,-0.6081053849,-0.4261733256,0.5714285714
D1,15,2025.09.10 00:00,EUR,-9.1524546979,-15.0149480166,-0.3574231752,-0.6924767150,0.8571428571
D1,15,2025.09.10 00:00,GBP,17.7172274826,34.8667645341,0.9239837539,0.0770172636,0.5714285714
D1,15,2025.09.10 00:00,JPY,14.4942324704,39.3336689796,0.3949754036,-0.5240377334,0.7142857143
D1,15,2025.09.10 00:00,CHF,-13.4650869908,-20.1804935027,-0.5292417458,-0.1459237172,0.2857142857
D1,15,2025.09.10 00:00,CAD,-36.0670987124,-53.3029338167,-1.2976737170,-1.3647159272,1.0000000000
D1,15,2025.09.10 00:00,AUD,19.6177711083,19.1712570355,0.9718564359,2.0086440322,1.0000000000
D1,15,2025.09.10 00:00,NZD,28.9483792661,29.7053150508,1.2009237170,1.0676661227,0.8571428571
D1,16,2025.09.09 00:00,USD,5.6903516991,10.2330191406,0.1560632642,-1.0388091944,0.8571428571
D1,16,2025.09.09 00:00,EUR,-16.6192609077,-10.5867071661,-0.5942631086,-0.6140001456,0.7142857143
D1,16,2025.09.09 00:00,GBP,-8.2488701415,-9.0375046967,-0.4201547749,-0.0522352436,0.5714285714
D1,16,2025.09.09 00:00,JPY,19.4755704588,40.5066583015,0.5347554933,0.4539713569,0.5714285714
D1,16,2025.09.09 00:00,CHF,-1.9727891836,0.6530617189,-0.0736029927,0.4600180970,0.7142857143
D1,16,2025.09.09 00:00,CAD,-11.7419068200,-22.0985020758,-0.3983280862,-1.6967631584,1.0000000000
D1,16,2025.09.09 00:00,AUD,0.1350556094,-12.6626548150,0.0069498838,1.5176051274,1.0000000000
D1,16,2025.09.09 00:00,NZD,13.2818492854,2.9926295925,0.5522451279,0.9702131608,0.8571428571
D1,17,2025.09.08 00:00,USD,-3.9862561837,30.5396488140,-0.1087194722,-1.1410392124,1.0000000000
D1,17,2025.09.08 00:00,EUR,9.6212573619,17.5281257283,0.3484223661,0.4786382056,0.5714285714
D1,17,2025.09.08 00:00,GBP,4.7470597087,18.3254623910,0.2396406645,-0.2485524118,0.5714285714
D1,17,2025.09.08 00:00,JPY,-21.8468583884,-23.1751518253,-0.6341840333,-1.3986027081,0.8571428571
D1,17,2025.09.08 00:00,CHF,10.0495236258,6.5878511856,0.3748047147,1.4186279080,0.8571428571
D1,17,2025.09.08 00:00,CAD,-15.1252138085,-17.9310922794,-0.5104372160,-0.8943120011,0.7142857143
D1,17,2025.09.08 00:00,AUD,4.9986019325,-15.6375184714,0.2421042407,1.0429975179,0.8571428571
D1,17,2025.09.08 00:00,NZD,11.5418857518,-16.2373255427,0.4796888193,0.7422427019,0.8571428571
D1,18,2025.09.05 00:00,USD,2.6499659843,32.4939365432,0.0708959851,-1.2949534514,0.8571428571
D1,18,2025.09.05 00:00,EUR,7.2102033056,16.3374791692,0.2602107473,0.5817987528,0.7142857143
D1,18,2025.09.05 00:00,GBP,-0.0303730720,6.8771345362,-0.0014401611,-0.1664973884,0.5714285714
D1,18,2025.09.05 00:00,JPY,-3.9617371616,10.8726696098,-0.1199296754,-0.0253286457,0.4285714286
D1,18,2025.09.05 00:00,CHF,19.7174596643,33.4846258442,0.7286424353,1.6855387161,1.0000000000
D1,18,2025.09.05 00:00,CAD,-28.6496384649,-42.8515115596,-0.9726166697,-1.5232586083,1.0000000000
D1,18,2025.09.05 00:00,AUD,-3.8598467832,-40.9600973193,-0.1872435723,0.8808025618,0.7142857143
D1,18,2025.09.05 00:00,NZD,6.9239665275,-16.2542368237,0.2977625470,-0.1381019371,0.5714285714
D1,19,2025.09.04 00:00,USD,20.7741262249,42.5337196716,0.5950637864,1.4522827514,1.0000000000
D1,19,2025.09.04 00:00,EUR,17.3975215751,34.5936929815,0.6189014052,0.9941717073,0.8571428571
D1,19,2025.09.04 00:00,GBP,-5.2279110139,2.6069721808,-0.2442147712,-0.1482868618,0.7142857143
D1,19,2025.09.04 00:00,JPY,-9.8463995866,3.1147099915,-0.2973523471,-1.2417733736,0.8571428571
D1,19,2025.09.04 00:00,CHF,-11.7450174431,-21.0835961692,-0.4417999861,0.4029214671,0.7142857143
D1,19,2025.09.04 00:00,CAD,-12.0028190269,-35.3072099521,-0.4193663820,-0.2616194808,0.5714285714
D1,19,2025.09.04 00:00,AUD,-3.0027911959,-31.6651970329,-0.1320714019,0.4944219339,0.4285714286
D1,19,2025.09.04 00:00,NZD,3.6532904664,5.2069083288,0.1500944372,-1.6921181434,0.8571428571
D1,20,2025.09.03 00:00,USD,7.5169067543,21.2351098849,0.2154909079,0.2189180344,0.7142857143
D1,20,2025.09.03 00:00,EUR,9.5218426427,20.7960596296,0.3412135644,0.0725193920,0.7142857143
D1,20,2025.09.03 00:00,GBP,-11.5061737861,-4.0100231273,-0.5446906823,-0.9508692940,0.8571428571
D1,20,2025.09.03 00:00,JPY,-23.3558879099,-44.6188364024,-0.7049082539,-1.0942948590,1.0000000000
D1,20,2025.09.03 00:00,CHF,-13.8304062487,-28.4553275965,-0.5115027684,0.0570097190,0.5714285714
D1,20,2025.09.03 00:00,CAD,2.2614934085,11.6443479616,0.0784578565,-0.4217441361,0.7142857143
D1,20,2025.09.03 00:00,AUD,18.8737890488,7.6727413179,0.9096842422,2.3669241801,1.0000000000
D1,20,2025.09.03 00:00,NZD,10.5184360903,15.7359283323,0.4417078341,-0.2484630364,0.4285714286
D1,21,2025.09.02 00:00,USD,12.4856603379,6.9616232227,0.3603888150,1.0724243578,1.0000000000
D1,21,2025.09.02 00:00,EUR,5.8624933186,34.1689780030,0.2084034167,-0.1141735164,0.7142857143
D1,21,2025.09.02 00:00,GBP,-17.1495370515,0.0534413108,-0.8183098500,-1.1465871994,0.8571428571
D1,21,2025.09.02 00:00,JPY,-24.8394365092,-14.0244158524,-0.7056050416,-1.5734347945,0.8571428571
D1,21,2025.09.02 00:00,CHF,6.7154065118,0.2945023126,0.2508615825,0.7768128279,0.5714285714
D1,21,2025.09.02 00:00,CAD,17.2358351043,0.9260274608,0.6247727281,1.0266316482,0.8571428571
D1,21,2025.09.02 00:00,AUD,0.4465140728,-17.0539514639,0.0216907853,0.8122996124,0.7142857143
D1,21,2025.09.02 00:00,NZD,-0.7569357847,-11.3262049937,-0.0315440877,-0.8539729360,0.7142857143
D1,22,2025.09.01 00:00,USD,-4.5426674415,18.4214517077,-0.1411736601,-1.5252280176,1.0000000000
D1,22,2025.09.01 00:00,EUR,-6.0325537416,-18.5446313039,-0.2172463582,0.7890342377,0.7142857143
D1,22,2025.09.01 00:00,GBP,0.7886345552,15.9225178809,0.0423854981,0.6453708913,0.8571428571
D1,22,2025.09.01 00:00,JPY,-21.0310878427,-18.0584479305,-0.5890549616,-1.1914802911,0.8571428571
D1,22,2025.09.01 00:00,CHF,-2.6258509025,-18.4453981833,-0.0960768128,0.6291366460,0.5714285714
D1,22,2025.09.01 00:00,CAD,10.3565952558,19.1118487411,0.4030458970,-0.7115797154,0.7142857143
D1,22,2025.09.01 00:00,AUD,12.7977104243,-0.5009206172,0.6034868166,1.5135021223,0.8571428571
D1,22,2025.09.01 00:00,NZD,10.2892196929,2.0935797052,0.4258559146,-0.1487558732,0.4285714286
D1,23,2025.08.29 00:00,USD,-34.5259049977,-67.9627313033,-1.0499997816,-1.6715844167,1.0000000000
D1,23,2025.08.29 00:00,EUR,-7.9068683664,-4.8162773744,-0.2853202009,-0.2005729512,0.4285714286
D1,23,2025.08.29 00:00,GBP,-13.5784026824,9.9768237153,-0.7703837918,-1.0011400728,0.8571428571
D1,23,2025.08.29 00:00,JPY,1.3282934369,5.2850240602,0.0376382203,-0.1248441640,0.5714285714
D1,23,2025.08.29 00:00,CHF,3.4616724402,-16.0641107385,0.1272599389,1.5004268094,0.8571428571
D1,23,2025.08.29 00:00,CAD,2.8058784709,-14.8118397698,0.1092702455,0.0512664595,0.5714285714
D1,23,2025.08.29 00:00,AUD,20.6361204039,29.4783580401,0.9389397408,1.3742592146,1.0000000000
D1,23,2025.08.29 00:00,NZD,27.7792112945,58.9147533703,1.1282032731,0.0721891211,0.4285714286
D1,24,2025.08.28 00:00,USD,-29.8439705589,-49.9327045602,-0.8962700662,-2.0108567160,1.0000000000
D1,24,2025.08.28 00:00,EUR,-9.1272758636,-7.9381199917,-0.3270190571,0.1010955186,0.5714285714
D1,24,2025.08.28 00:00,GBP,-6.9075076082,12.6965798459,-0.3942958128,-0.2231017602,0.7142857143
D1,24,2025.08.28 00:00,JPY,-14.8344067714,-39.4971190267,-0.4054516803,0.3439981807,0.4285714286
D1,24,2025.08.28 00:00,CHF,-13.7671661799,-32.0087470992,-0.4977813491,0.4047581598,0.7142857143
D1,24,2025.08.28 00:00,CAD,14.2018730947,2.6687080649,0.5561708774,0.6686180043,0.8571428571
D1,24,2025.08.28 00:00,AUD,37.1002505361,61.9703669762,1.6943357889,1.5642443352,1.0000000000
D1,24,2025.08.28 00:00,NZD,23.1782033512,52.0410357908,0.9440668809,-0.8487557225,0.8571428571
D1,25,2025.08.27 00:00,USD,-21.7595934467,-20.7004599685,-0.6577502884,-0.8110622253,0.8571428571
D1,25,2025.08.27 00:00,EUR,-17.1961714064,-23.8059242111,-0.6212660826,-0.8598654289,0.7142857143
D1,25,2025.08.27 00:00,GBP,-7.8348831947,-2.1960393532,-0.4433642469,0.3807776696,0.5714285714
D1,25,2025.08.27 00:00,JPY,-12.9611095781,-27.2122424806,-0.3519367081,-0.0657613700,0.5714285714
D1,25,2025.08.27 00:00,CHF,9.3385787261,-25.5213403118,0.3423785219,1.4542009581,1.0000000000
D1,25,2025.08.27 00:00,CAD,23.3043909252,28.4347449041,0.9103316843,0.9383587889,0.8571428571
D1,25,2025.08.27 00:00,AUD,28.6624058371,58.2020197390,1.3276935501,0.6901781273,0.7142857143
D1,25,2025.08.27 00:00,NZD,-1.5536178624,12.7992416821,-0.0641098874,-1.7268265196,1.0000000000
D1,26,2025.08.26 00:00,USD,-13.7182031305,-19.7718868712,-0.4137598685,-0.5494903746,0.7142857143
D1,26,2025.08.26 00:00,EUR,-11.2742169869,-14.9542322936,-0.4061050379,-0.9283339479,0.8571428571
D1,26,2025.08.26 00:00,GBP,-7.4961506588,-0.3243924849,-0.4239398572,0.1426727551,0.4285714286
D1,26,2025.08.26 00:00,JPY,21.2629484925,28.5631789169,0.5820738177,1.2376473176,1.0000000000
D1,26,2025.08.26 00:00,CHF,14.6249213478,-5.4355349093,0.5362278989,1.5325359502,0.8571428571
D1,26,2025.08.26 00:00,CAD,-9.3828545531,-17.7443692853,-0.3788603890,-0.7183827699,0.4285714286
D1,26,2025.08.26 00:00,AUD,11.2010477309,21.5377663671,0.4989119703,0.6815305544,0.7142857143
D1,26,2025.08.26 00:00,NZD,-5.2174922420,8.1294705603,-0.2133291283,-1.3981794849,1.0000000000
D1,27,2025.08.25 00:00,USD,5.5240371152,-1.2688451088,0.1647026042,0.4439538860,0.7142857143
D1,27,2025.08.25 00:00,EUR,-28.3064846843,-43.8921111024,-1.0145279222,-1.1250376988,0.8571428571
D1,27,2025.08.25 00:00,GBP,-17.2029783623,-19.8143298619,-0.9246692375,0.0948873410,0.2857142857
D1,27,2025.08.25 00:00,JPY,-10.8150206568,-15.5236228904,-0.2935294510,0.3258611381,0.7142857143
D1,27,2025.08.25 00:00,CHF,6.4209041992,-10.2461845035,0.2314374181,0.6705494977,0.7142857143
D1,27,2025.08.25 00:00,CAD,16.3098076435,24.0624011894,0.6601882941,-0.3667728658,0.5714285714
D1,27,2025.08.25 00:00,AUD,17.5004655367,25.6002877215,0.7815091502,1.6866270172,1.0000000000
D1,27,2025.08.25 00:00,NZD,10.5692692090,41.0824045561,0.4302396844,-1.7300683153,1.0000000000
D1,28,2025.08.22 00:00,USD,-22.9641191493,-37.3422312289,-0.6999542388,-1.1310294814,0.7142857143
D1,28,2025.08.22 00:00,EUR,12.5120775623,30.3787104695,0.4735570602,1.2881309540,1.0000000000
D1,28,2025.08.22 00:00,GBP,-15.1338833257,-38.9348598296,-0.8189989740,0.5736376440,0.5714285714
D1,28,2025.08.22 00:00,JPY,-2.9726399122,-10.2594746951,-0.0808404838,0.5826660199,0.5714285714
D1,28,2025.08.22 00:00,CHF,15.8195472808,8.1420262123,0.5351117982,0.8439078838,0.8571428571
D1,28,2025.08.22 00:00,CAD,-8.7552534853,1.9010349174,-0.3628390932,-1.5739934759,0.8571428571
D1,28,2025.08.22 00:00,AUD,13.2986310416,27.2515858424,0.5681290532,0.4270767221,0.5714285714
D1,28,2025.08.22 00:00,NZD,8.1956399878,18.8632083119,0.3230467871,-1.0103962665,1.0000000000
D1,29,2025.08.21 00:00,USD,33.4368263056,57.3176909608,1.1316427493,1.5133799784,1.0000000000
D1,29,2025.08.21 00:00,EUR,-3.0905909919,-7.7285848362,-0.1180952001,0.4694286968,0.7142857143
D1,29,2025.08.21 00:00,GBP,-23.5552263977,-53.0889670121,-1.2756679592,0.3634773954,0.5714285714
D1,29,2025.08.21 00:00,JPY,-3.9567306234,4.9063899046,-0.1065195467,-0.1857288077,0.7142857143
D1,29,2025.08.21 00:00,CHF,19.5257831787,18.0289124614,0.6586160552,0.7467011161,0.8571428571
D1,29,2025.08.21 00:00,CAD,17.6177182407,47.0334277443,0.7462952205,-0.1800052974,0.5714285714
D1,29,2025.08.21 00:00,AUD,-8.8422376362,-12.3813206624,-0.3898043171,-0.6516618004,0.8571428571
D1,29,2025.08.21 00:00,NZD,-31.1355420758,-54.0875485604,-1.2688792396,-2.0755912812,1.0000000000
D1,30,2025.08.20 00:00,USD,20.0887340013,36.3659895057,0.6844411713,0.5100952147,0.7142857143
D1,30,2025.08.20 00:00,EUR,-1.1891558719,-3.7863437238,-0.0454950121,0.5911120435,0.5714285714
D1,30,2025.08.20 00:00,GBP,-19.6040874541,-53.5011788976,-1.0211354036,0.2653022924,0.4285714286
D1,30,2025.08.20 00:00,JPY,24.6627122553,55.9700622558,0.6816158571,1.0699077680,0.8571428571
D1,30,2025.08.20 00:00,CHF,18.2415809193,3.5693262073,0.6191373118,1.0448916530,1.0000000000
D1,30,2025.08.20 00:00,CAD,11.5331650298,34.6022575839,0.4903089905,-0.4179109877,0.7142857143
D1,30,2025.08.20 00:00,AUD,-24.8701164401,-36.1290072461,-1.0267238818,-1.2025715686,0.8571428571
D1,30,2025.08.20 00:00,NZD,-28.8628324395,-37.0911056852,-1.1780591152,-1.8608264153,1.0000000000
D1,31,2025.08.19 00:00,USD,-1.0591334782,-12.9347397114,-0.0345802375,0.9770887267,0.8571428571
D1,31,2025.08.19 00:00,EUR,6.6097528047,13.5218829044,0.2529688862,0.6045355497,0.5714285714
D1,31,2025.08.19 00:00,GBP,-5.6388438415,-41.6841553727,-0.2856811297,0.8670723837,1.0000000000
D1,31,2025.08.19 00:00,JPY,14.2511329025,36.0200898503,0.3833792401,0.9016182376,0.7142857143
D1,31,2025.08.19 00:00,CHF,34.8599190379,69.7676812242,1.2029484296,0.4277524399,0.4285714286
D1,31,2025.08.19 00:00,CAD,-5.1303539790,2.3576647734,-0.2195388443,-0.9930657790,0.7142857143
D1,31,2025.08.19 00:00,AUD,-29.5396139019,-40.0373718005,-1.2196658557,-1.5766688989,1.0000000000
D1,31,2025.08.19 00:00,NZD,-14.3528595445,-27.0110518679,-0.5935537129,-1.2083326598,0.8571428571
D1,32,2025.08.18 00:00,USD,6.0536837407,32.5414847783,0.1976585246,1.3049457244,1.0000000000
D1,32,2025.08.18 00:00,EUR,3.6800153068,-7.9334331442,0.1400507791,0.3861554906,0.7142857143
D1,32,2025.08.18 00:00,GBP,-7.1717581739,-31.8117637540,-0.3633118944,1.3507149792,0.8571428571
D1,32,2025.08.18 00:00,JPY,-7.3002304244,-27.6611194638,-0.1954071417,-1.4670359573,1.0000000000
D1,32,2025.08.18 00:00,CHF,20.0604562571,45.2568559236,0.6857589419,-0.0283047706,0.5714285714
D1,32,2025.08.18 00:00,CAD,8.3615147322,30.4283231872,0.3645708005,0.3994195249,0.5714285714
D1,32,2025.08.18 00:00,AUD,-10.3367186362,-21.1130260334,-0.4246133117,-0.7302703815,0.7142857143
D1,32,2025.08.18 00:00,NZD,-13.3469628023,-19.7073214938,-0.5536541320,-1.2156246097,0.8571428571
D1,33,2025.08.15 00:00,USD,6.7928822239,47.9962335908,0.2235061777,-0.1703179326,0.5714285714
D1,33,2025.08.15 00:00,EUR,15.5856264181,-16.3524698083,0.6184570613,1.3829113470,0.8571428571
D1,33,2025.08.15 00:00,GBP,2.6113514997,-17.8971002376,0.1289978073,1.1858933480,1.0000000000
D1,33,2025.08.15 00:00,JPY,4.7086022335,0.8367325346,0.1271052855,0.8636436980,0.7142857143
D1,33,2025.08.15 00:00,CHF,16.6670887026,20.9821328634,0.5677977301,-0.1294171663,0.4285714286
D1,33,2025.08.15 00:00,CAD,-7.7525935459,19.5493125649,-0.3668266914,-1.2471332928,0.8571428571
D1,33,2025.08.15 00:00,AUD,-8.0998221849,-16.4462989674,-0.3329278192,-0.4152825058,0.7142857143
D1,33,2025.08.15 00:00,NZD,-30.5131353471,-38.6685425404,-1.3054280480,-1.4702974956,1.0000000000
D1,34,2025.08.14 00:00,USD,14.3781120796,43.0865258092,0.4740301707,0.7464878824,0.8571428571
D1,34,2025.08.14 00:00,EUR,-17.8666329072,-61.4514658559,-0.7443183928,0.2242311943,0.5714285714
D1,34,2025.08.14 00:00,GBP,23.8009765039,17.0566607295,1.1220556168,1.7306168272,1.0000000000
D1,34,2025.08.14 00:00,JPY,7.2868347829,11.2476105288,0.1954717482,0.7812935204,0.7142857143
D1,34,2025.08.14 00:00,CHF,7.6775210685,11.0085713113,0.2565511007,-0.4534233726,0.5714285714
D1,34,2025.08.14 00:00,CAD,-10.6562884027,-6.3234706231,-0.4396420559,-0.7885622813,0.8571428571
D1,34,2025.08.14 00:00,AUD,-13.9529548008,-13.0574144676,-0.5686021837,-0.6463194767,0.7142857143
D1,34,2025.08.14 00:00,NZD,-10.6675683242,-1.5670174322,-0.4539532325,-1.5943242936,1.0000000000
D1,35,2025.08.13 00:00,USD,-23.8808646552,-14.5497080308,-0.8294506791,-0.9693907674,1.0000000000
D1,35,2025.08.13 00:00,EUR,4.6379938442,-10.5497589828,0.1943900290,0.6556366966,0.8571428571
D1,35,2025.08.13 00:00,GBP,29.5337406144,18.4963030789,1.4076052083,2.0109759086,1.0000000000
D1,35,2025.08.13 00:00,JPY,-8.8631205280,-27.3379298758,-0.2356481747,0.1085405348,0.5714285714
D1,35,2025.08.13 00:00,CHF,1.4968707173,4.5076212617,0.0501244156,-0.6934045498,0.7142857143
D1,35,2025.08.13 00:00,CAD,-29.4157095036,-28.4251155401,-1.1951369634,-1.4187466369,0.8571428571
D1,35,2025.08.13 00:00,AUD,3.5390830262,11.1369902873,0.1448803633,0.0227567448,0.5714285714
D1,35,2025.08.13 00:00,NZD,22.9520064846,46.7215978016,1.0884426884,0.2836320693,0.5714285714
D1,36,2025.08.12 00:00,USD,-16.2772555044,-10.5443257252,-0.5495502039,-0.9007617310,1.0000000000
D1,36,2025.08.12 00:00,EUR,2.5971878519,9.7420022517,0.1084522120,0.9068145821,0.8571428571
D1,36,2025.08.12 00:00,GBP,33.8970914435,20.9820184247,1.5678095113,1.9272941965,1.0000000000
D1,36,2025.08.12 00:00,JPY,-31.3073500005,-74.0958393584,-0.8334505298,-0.4963831128,0.7142857143
