tf,anchor_shift,bar_time,pair,ifm_light
H1,58,2025.09.24 13:00,NZDCHF,63.9471256011
H1,58,2025.09.24 13:00,NZDJPY,52.7398690243
H1,58,2025.09.24 13:00,NZDUSD,16.6666666667
H1,58,2025.09.24 13:00,USDCAD,76.6666666667
H1,58,2025.09.24 13:00,USDCHF,86.6666666667
H1,58,2025.09.24 13:00,USDJPY,83.3333333333
H1,59,2025.09.24 12:00,AUDCAD,71.0162815765
H1,59,2025.09.24 12:00,AUDCHF,71.4388166272
H1,59,2025.09.24 12:00,AUDJPY,72.3160182951
H1,59,2025.09.24 12:00,AUDNZD,79.6908728724
H1,59,2025.09.24 12:00,AUDUSD,49.3652392712
H1,59,2025.09.24 12:00,CADCHF,51.5661689516
H1,59,2025.09.24 12:00,CADJPY,57.9913985887
H1,59,2025.09.24 12:00,CHFJPY,71.2604150393
H1,59,2025.09.24 12:00,EURAUD,24.1815675251
H1,59,2025.09.24 12:00,EURCAD,41.3602662640
H1,59,2025.09.24 12:00,EURCHF,34.0316860291
H1,59,2025.09.24 12:00,EURGBP,31.8065844415
H1,59,2025.09.24 12:00,EURJPY,64.7945363583
H1,59,2025.09.24 12:00,EURNZD,42.9064510287
H1,59,2025.09.24 12:00,EURUSD,20.0000000000
H1,59,2025.09.24 12:00,GBPAUD,38.8250617884
H1,59,2025.09.24 12:00,GBPCAD,50.2594805278
H1,59,2025.09.24 12:00,GBPCHF,56.3624016744
H1,59,2025.09.24 12:00,GBPJPY,69.4362195758
H1,59,2025.09.24 12:00,GBPNZD,48.8785248397
H1,59,2025.09.24 12:00,GBPUSD,26.6666666667
H1,59,2025.09.24 12:00,NZDCAD,55.8215734055
H1,59,2025.09.24 12:00,NZDCHF,49.8557061890
H1,59,2025.09.24 12:00,NZDJPY,55.8157041499
H1,59,2025.09.24 12:00,NZDUSD,23.3333333333
H1,59,2025.09.24 12:00,USDCAD,83.3333333333
H1,59,2025.09.24 12:00,USDCHF,73.3333333333
H1,59,2025.09.24 12:00,USDJPY,73.3333333333
H1,60,2025.09.24 11:00,AUDCAD,60.5222319180
H1,60,2025.09.24 11:00,AUDCHF,69.2204881100
H1,60,2025.09.24 11:00,AUDJPY,69.3024444003
H1,60,2025.09.24 11:00,AUDNZD,69.5564676217
H1,60,2025.09.24 11:00,AUDUSD,48.4611792735
H1,60,2025.09.24 11:00,CADCHF,73.6012040313
H1,60,2025.09.24 11:00,CADJPY,82.5718993674
H1,60,2025.09.24 11:00,CHFJPY,71.1611930369
H1,60,2025.09.24 11:00,EURAUD,23.3063153290
H1,60,2025.09.24 11:00,EURCAD,28.2923434825
H1,60,2025.09.24 11:00,EURCHF,34.0980918707
H1,60,2025.09.24 11:00,EURGBP,36.1474956918
H1,60,2025.09.24 11:00,EURJPY,56.0770719220
H1,60,2025.09.24 11:00,EURNZD,27.8735297708
H1,60,2025.09.24 11:00,EURUSD,20.0000000000
H1,60,2025.09.24 11:00,GBPAUD,36.3522722099
H1,60,2025.09.24 11:00,GBPCAD,34.5694943488
H1,60,2025.09.24 11:00,GBPCHF,65.7912114540
H1,60,2025.09.24 11:00,GBPJPY,77.6973291203
H1,60,2025.09.24 11:00,GBPNZD,38.5624833578
H1,60,2025.09.24 11:00,GBPUSD,20.0000000000
H1,60,2025.09.24 11:00,NZDCAD,42.5310781469
H1,60,2025.09.24 11:00,NZDCHF,63.5993296282
H1,60,2025.09.24 11:00,NZDJPY,69.9198779997
H1,60,2025.09.24 11:00,NZDUSD,20.0000000000
H1,60,2025.09.24 11:00,USDCAD,86.6666666667
H1,60,2025.09.24 11:00,USDCHF,86.6666666667
H1,60,2025.09.24 11:00,USDJPY,86.6666666667
H1,61,2025.09.24 10:00,AUDCAD,70.8627228435
H1,61,2025.09.24 10:00,AUDCHF,82.4958433255
H1,61,2025.09.24 10:00,AUDJPY,71.0816331007
H1,61,2025.09.24 10:00,AUDNZD,58.5394713708
H1,61,2025.09.24 10:00,AUDUSD,67.9275295922
H1,61,2025.09.24 10:00,CADCHF,68.0758585531
H1,61,2025.09.24 10:00,CADJPY,63.9567823331
H1,61,2025.09.24 10:00,CHFJPY,56.3747852804
H1,61,2025.09.24 10:00,EURAUD,23.8434015379
H1,61,2025.09.24 10:00,EURCAD,40.1338365032
H1,61,2025.09.24 10:00,EURCHF,61.1495214587
H1,61,2025.09.24 10:00,EURGBP,82.5157346212
H1,61,2025.09.24 10:00,EURJPY,59.4332884547
H1,61,2025.09.24 10:00,EURNZD,34.7735297737
H1,61,2025.09.24 10:00,EURUSD,23.3456567996
H1,61,2025.09.24 10:00,GBPAUD,20.0358100553
H1,61,2025.09.24 10:00,GBPCAD,24.3515589016
H1,61,2025.09.24 10:00,GBPCHF,28.8400151226
H1,61,2025.09.24 10:00,GBPJPY,42.7980838073
H1,61,2025.09.24 10:00,GBPNZD,20.0000000000
H1,61,2025.09.24 10:00,GBPUSD,13.3333333333
H1,61,2025.09.24 10:00,NZDCAD,67.0256334166
H1,61,2025.09.24 10:00,NZDCHF,71.5347032532
H1,61,2025.09.24 10:00,NZDJPY,73.9364497099
H1,61,2025.09.24 10:00,NZDUSD,37.0064589009
H1,61,2025.09.24 10:00,USDCAD,72.1300972100
H1,61,2025.09.24 10:00,USDCHF,84.2720542305
H1,61,2025.09.24 10:00,USDJPY,73.3333333333
H1,62,2025.09.24 09:00,AUDCAD,59.9020154518
H1,62,2025.09.24 09:00,AUDCHF,56.1360161361
H1,62,2025.09.24 09:00,AUDJPY,79.7924899422
H1,62,2025.09.24 09:00,AUDNZD,73.3333333333
H1,62,2025.09.24 09:00,AUDUSD,56.8211091567
H1,62,2025.09.24 09:00,CADCHF,42.6908526741
H1,62,2025.09.24 09:00,CADJPY,76.8005733615
H1,62,2025.09.24 09:00,CHFJPY,86.6666666667
H1,62,2025.09.24 09:00,EURAUD,22.3403530330
H1,62,2025.09.24 09:00,EURCAD,40.3181467607
H1,62,2025.09.24 09:00,EURCHF,32.8869747083
H1,62,2025.09.24 09:00,EURGBP,37.7586317014
H1,62,2025.09.24 09:00,EURJPY,73.3333333333
H1,62,2025.09.24 09:00,EURNZD,53.1920378225
H1,62,2025.09.24 09:00,EURUSD,19.2568771452
H1,62,2025.09.24 09:00,GBPAUD,33.7252104214
H1,62,2025.09.24 09:00,GBPCAD,50.2238047329
H1,62,2025.09.24 09:00,GBPCHF,42.2425364256
H1,62,2025.09.24 09:00,GBPJPY,73.4716032679
H1,62,2025.09.24 09:00,GBPNZD,56.9451168510
H1,62,2025.09.24 09:00,GBPUSD,13.3333333333
H1,62,2025.09.24 09:00,NZDCAD,42.5330727554
H1,62,2025.09.24 09:00,NZDCHF,32.5549536313
H1,62,2025.09.24 09:00,NZDJPY,51.9078873334
H1,62,2025.09.24 09:00,NZDUSD,14.9872589437
H1,62,2025.09.24 09:00,USDCAD,82.8384838510
H1,62,2025.09.24 09:00,USDCHF,71.6724560099
H1,62,2025.09.24 09:00,USDJPY,86.6666666667
H1,63,2025.09.24 08:00,AUDCAD,83.3333333333
H1,63,2025.09.24 08:00,AUDCHF,79.2453919123
H1,63,2025.09.24 08:00,AUDJPY,75.4977710641
H1,63,2025.09.24 08:00,AUDNZD,83.3333333333
H1,63,2025.09.24 08:00,AUDUSD,76.2349274840
H1,63,2025.09.24 08:00,CADCHF,54.5750139421
H1,63,2025.09.24 08:00,CADJPY,48.0134754064
H1,63,2025.09.24 08:00,CHFJPY,60.7664569357
H1,63,2025.09.24 08:00,EURAUD,20.1906608667
H1,63,2025.09.24 08:00,EURCAD,46.4773655395
H1,63,2025.09.24 08:00,EURCHF,36.4561404844
H1,63,2025.09.24 08:00,EURGBP,50.4565138643
H1,63,2025.09.24 08:00,EURJPY,60.4207733425
H1,63,2025.09.24 08:00,EURNZD,56.0175996270
H1,63,2025.09.24 08:00,EURUSD,36.5883205395
H1,63,2025.09.24 08:00,GBPAUD,16.6666666667
H1,63,2025.09.24 08:00,GBPCAD,43.8472859543
H1,63,2025.09.24 08:00,GBPCHF,40.1916173322
H1,63,2025.09.24 08:00,GBPJPY,51.9639329669
H1,63,2025.09.24 08:00,GBPNZD,52.4380632329
H1,63,2025.09.24 08:00,GBPUSD,24.7380723160
H1,63,2025.09.24 08:00,NZDCAD,50.7913020898
H1,63,2025.09.24 08:00,NZDCHF,45.3308100747
H1,63,2025.09.24 08:00,NZDJPY,52.5961218492
H1,63,2025.09.24 08:00,NZDUSD,37.3586718818
H1,63,2025.09.24 08:00,USDCAD,69.5673482320
H1,63,2025.09.24 08:00,USDCHF,63.0173003647
H1,63,2025.09.24 08:00,USDJPY,58.9299756916
H1,64,2025.09.24 07:00,AUDCAD,76.6666666667
H1,64,2025.09.24 07:00,AUDCHF,73.1204004551
H1,64,2025.09.24 07:00,AUDJPY,83.3333333333
H1,64,2025.09.24 07:00,AUDNZD,76.6666666667
H1,64,2025.09.24 07:00,AUDUSD,76.6666666667
H1,64,2025.09.24 07:00,CADCHF,34.8657099705
H1,64,2025.09.24 07:00,CADJPY,71.6163723978
H1,64,2025.09.24 07:00,CHFJPY,83.3333333333
H1,64,2025.09.24 07:00,EURAUD,40.1152843080
H1,64,2025.09.24 07:00,EURCAD,68.2607412054
H1,64,2025.09.24 07:00,EURCHF,63.3831309983
H1,64,2025.09.24 07:00,EURGBP,70.8556023766
H1,64,2025.09.24 07:00,EURJPY,83.3333333333
H1,64,2025.09.24 07:00,EURNZD,54.9231728059
H1,64,2025.09.24 07:00,EURUSD,59.3838187933
H1,64,2025.09.24 07:00,GBPAUD,23.3333333333
H1,64,2025.09.24 07:00,GBPCAD,45.4239125726
H1,64,2025.09.24 07:00,GBPCHF,34.7603123338
H1,64,2025.09.24 07:00,GBPJPY,75.1257172930
H1,64,2025.09.24 07:00,GBPNZD,36.4442056191
H1,64,2025.09.24 07:00,GBPUSD,28.3105739668
H1,64,2025.09.24 07:00,NZDCAD,68.5662235838
H1,64,2025.09.24 07:00,NZDCHF,48.5005817196
H1,64,2025.09.24 07:00,NZDJPY,77.9684687872
H1,64,2025.09.24 07:00,NZDUSD,55.8187997186
H1,64,2025.09.24 07:00,USDCAD,69.6582946728
H1,64,2025.09.24 07:00,USDCHF,43.6868352997
H1,64,2025.09.24 07:00,USDJPY,76.6666666667
H1,65,2025.09.24 06:00,AUDCAD,63.3333333333
H1,65,2025.09.24 06:00,AUDCHF,61.8278149465
H1,65,2025.09.24 06:00,AUDJPY,76.6666666667
H1,65,2025.09.24 06:00,AUDNZD,76.6666666667
H1,65,2025.09.24 06:00,AUDUSD,63.3333333333
H1,65,2025.09.24 06:00,CADCHF,56.0906543035
H1,65,2025.09.24 06:00,CADJPY,66.9317482575
H1,65,2025.09.24 06:00,CHFJPY,73.0499132593
H1,65,2025.09.24 06:00,EURAUD,37.2902241327
H1,65,2025.09.24 06:00,EURCAD,58.5224141259
H1,65,2025.09.24 06:00,EURCHF,64.9068619933
H1,65,2025.09.24 06:00,EURGBP,64.5388801024
H1,65,2025.09.24 06:00,EURJPY,73.1377680103
H1,65,2025.09.24 06:00,EURNZD,59.0514795443
H1,65,2025.09.24 06:00,EURUSD,34.7779332688
H1,65,2025.09.24 06:00,GBPAUD,36.6666666667
H1,65,2025.09.24 06:00,GBPCAD,46.3950014108
H1,65,2025.09.24 06:00,GBPCHF,44.6128826456
H1,65,2025.09.24 06:00,GBPJPY,69.3868037340
H1,65,2025.09.24 06:00,GBPNZD,51.2998621613
H1,65,2025.09.24 06:00,GBPUSD,23.8897624520
H1,65,2025.09.24 06:00,NZDCAD,55.3077571404
H1,65,2025.09.24 06:00,NZDCHF,49.3591364584
H1,65,2025.09.24 06:00,NZDJPY,53.3886514422
H1,65,2025.09.24 06:00,NZDUSD,36.7855235893
H1,65,2025.09.24 06:00,USDCAD,76.4923020409
H1,65,2025.09.24 06:00,USDCHF,72.8441422509
H1,65,2025.09.24 06:00,USDJPY,79.4855592884
H1,66,2025.09.24 05:00,AUDCAD,80.0000000000
H1,66,2025.09.24 05:00,AUDCHF,83.3333333333
H1,66,2025.09.24 05:00,AUDJPY,83.3333333333
H1,66,2025.09.24 05:00,AUDNZD,80.0000000000
H1,66,2025.09.24 05:00,AUDUSD,80.0000000000
H1,66,2025.09.24 05:00,CADCHF,55.1913473084
H1,66,2025.09.24 05:00,CADJPY,57.0848375504
H1,66,2025.09.24 05:00,CHFJPY,49.5336471262
H1,66,2025.09.24 05:00,EURAUD,16.6666666667
H1,66,2025.09.24 05:00,EURCAD,45.0368842372
H1,66,2025.09.24 05:00,EURCHF,33.6134590727
H1,66,2025.09.24 05:00,EURGBP,35.9810159105
H1,66,2025.09.24 05:00,EURJPY,45.1280158553
H1,66,2025.09.24 05:00,EURNZD,33.9564677765
H1,66,2025.09.24 05:00,EURUSD,37.8230507688
H1,66,2025.09.24 05:00,GBPAUD,16.6666666667
H1,66,2025.09.24 05:00,GBPCAD,46.9130742247
H1,66,2025.09.24 05:00,GBPCHF,57.0787930399
H1,66,2025.09.24 05:00,GBPJPY,46.0427874048
H1,66,2025.09.24 05:00,GBPNZD,32.9825204450
H1,66,2025.09.24 05:00,GBPUSD,35.4031275354
H1,66,2025.09.24 05:00,NZDCAD,72.4211281033
H1,66,2025.09.24 05:00,NZDCHF,66.0634734891
H1,66,2025.09.24 05:00,NZDJPY,68.8489582790
H1,66,2025.09.24 05:00,NZDUSD,62.5067909751
H1,66,2025.09.24 05:00,USDCAD,54.7219798705
H1,66,2025.09.24 05:00,USDCHF,61.0399453122
H1,66,2025.09.24 05:00,USDJPY,65.5170162345
H1,67,2025.09.24 04:00,AUDCAD,86.6666666667
H1,67,2025.09.24 04:00,AUDCHF,74.3269606578
H1,67,2025.09.24 04:00,AUDJPY,77.4688761035
H1,67,2025.09.24 04:00,AUDNZD,84.3067262590
H1,67,2025.09.24 04:00,AUDUSD,74.9315959119
H1,67,2025.09.24 04:00,CADCHF,52.0531032300
H1,67,2025.09.24 04:00,CADJPY,54.8007135579
H1,67,2025.09.24 04:00,CHFJPY,49.5815752048
H1,67,2025.09.24 04:00,EURAUD,31.8549247698
H1,67,2025.09.24 04:00,EURCAD,42.6478292891
H1,67,2025.09.24 04:00,EURCHF,33.7892220939
H1,67,2025.09.24 04:00,EURGBP,47.4976252667
H1,67,2025.09.24 04:00,EURJPY,48.1155271908
H1,67,2025.09.24 04:00,EURNZD,40.0017868528
H1,67,2025.09.24 04:00,EURUSD,40.4554744864
H1,67,2025.09.24 04:00,GBPAUD,27.7598570273
H1,67,2025.09.24 04:00,GBPCAD,42.7502646989
H1,67,2025.09.24 04:00,GBPCHF,41.7731386510
H1,67,2025.09.24 04:00,GBPJPY,46.1867757041
H1,67,2025.09.24 04:00,GBPNZD,34.4443888112
H1,67,2025.09.24 04:00,GBPUSD,33.9751933571
H1,67,2025.09.24 04:00,NZDCAD,77.6812186228
H1,67,2025.09.24 04:00,NZDCHF,64.5736849582
H1,67,2025.09.24 04:00,NZDJPY,57.7358353499
H1,67,2025.09.24 04:00,NZDUSD,64.1767970263
H1,67,2025.09.24 04:00,USDCAD,68.1063498533
H1,67,2025.09.24 04:00,USDCHF,56.2242982195
H1,67,2025.09.24 04:00,USDJPY,65.9904928836
H1,68,2025.09.24 03:00,AUDCAD,38.5845850282
H1,68,2025.09.24 03:00,AUDCHF,51.7049041879
H1,68,2025.09.24 03:00,AUDJPY,63.2365829609
H1,68,2025.09.24 03:00,AUDNZD,36.5493657623
H1,68,2025.09.24 03:00,AUDUSD,30.6230642603
H1,68,2025.09.24 03:00,CADCHF,56.6825691159
H1,68,2025.09.24 03:00,CADJPY,61.2078701406
H1,68,2025.09.24 03:00,CHFJPY,74.5694540953
H1,68,2025.09.24 03:00,EURAUD,51.1541465093
H1,68,2025.09.24 03:00,EURCAD,46.8112456336
H1,68,2025.09.24 03:00,EURCHF,44.7134630293
H1,68,2025.09.24 03:00,EURGBP,41.9856660052
H1,68,2025.09.24 03:00,EURJPY,70.0259751952
H1,68,2025.09.24 03:00,EURNZD,45.7894593406
H1,68,2025.09.24 03:00,EURUSD,42.4052832518
H1,68,2025.09.24 03:00,GBPAUD,50.9396626158
H1,68,2025.09.24 03:00,GBPCAD,47.9121147740
H1,68,2025.09.24 03:00,GBPCHF,56.6451250158
H1,68,2025.09.24 03:00,GBPJPY,69.3960407037
H1,68,2025.09.24 03:00,GBPNZD,50.9727525646
H1,68,2025.09.24 03:00,GBPUSD,39.9770104918
H1,68,2025.09.24 03:00,NZDCAD,60.1541834133
H1,68,2025.09.24 03:00,NZDCHF,51.3568871974
H1,68,2025.09.24 03:00,NZDJPY,62.6849113024
H1,68,2025.09.24 03:00,NZDUSD,36.2601043084
H1,68,2025.09.24 03:00,USDCAD,77.6415018200
H1,68,2025.09.24 03:00,USDCHF,56.8115299291
H1,68,2025.09.24 03:00,USDJPY,68.8981456418
H1,69,2025.09.24 02:00,AUDCAD,61.3038672048
H1,69,2025.09.24 02:00,AUDCHF,51.7099465700
H1,69,2025.09.24 02:00,AUDJPY,53.7221929403
H1,69,2025.09.24 02:00,AUDNZD,60.4282573946
H1,69,2025.09.24 02:00,AUDUSD,43.7153936082
H1,69,2025.09.24 02:00,CADCHF,47.5098566001
H1,69,2025.09.24 02:00,CADJPY,47.9829148234
H1,69,2025.09.24 02:00,CHFJPY,62.5677300009
H1,69,2025.09.24 02:00,EURAUD,71.9371465710
H1,69,2025.09.24 02:00,EURCAD,77.9741340045
H1,69,2025.09.24 02:00,EURCHF,74.1991834367
H1,69,2025.09.24 02:00,EURGBP,70.8884964117
H1,69,2025.09.24 02:00,EURJPY,67.7243364162
H1,69,2025.09.24 02:00,EURNZD,75.5265979347
H1,69,2025.09.24 02:00,EURUSD,71.4089520981
H1,69,2025.09.24 02:00,GBPAUD,62.7417471306
H1,69,2025.09.24 02:00,GBPCAD,71.8320069968
H1,69,2025.09.24 02:00,GBPCHF,54.6425825619
H1,69,2025.09.24 02:00,GBPJPY,57.9065430913
H1,69,2025.09.24 02:00,GBPNZD,65.1214958516
H1,69,2025.09.24 02:00,GBPUSD,71.3479706732
H1,69,2025.09.24 02:00,NZDCAD,48.6036992196
H1,69,2025.09.24 02:00,NZDCHF,37.1622526387
H1,69,2025.09.24 02:00,NZDJPY,37.1932738029
H1,69,2025.09.24 02:00,NZDUSD,42.6292142173
H1,69,2025.09.24 02:00,USDCAD,65.9330900123
H1,69,2025.09.24 02:00,USDCHF,44.9113942948
H1,69,2025.09.24 02:00,USDJPY,47.8700303982
H1,70,2025.09.24 01:00,AUDCAD,59.8606884590
H1,70,2025.09.24 01:00,AUDCHF,46.7572979905
H1,70,2025.09.24 01:00,AUDJPY,51.4918680593
H1,70,2025.09.24 01:00,AUDNZD,51.9839558584
H1,70,2025.09.24 01:00,AUDUSD,59.1745146265
H1,70,2025.09.24 01:00,CADCHF,42.7943264540
H1,70,2025.09.24 01:00,CADJPY,45.1701129413
H1,70,2025.09.24 01:00,CHFJPY,58.0046921414
H1,70,2025.09.24 01:00,EURAUD,48.0423266031
H1,70,2025.09.24 01:00,EURCAD,69.5829842147
H1,70,2025.09.24 01:00,EURCHF,57.8260754324
H1,70,2025.09.24 01:00,EURGBP,62.5815851982
H1,70,2025.09.24 01:00,EURJPY,64.1206645918
H1,70,2025.09.24 01:00,EURNZD,63.4904283452
H1,70,2025.09.24 01:00,EURUSD,73.1967178150
H1,70,2025.09.24 01:00,GBPAUD,58.0688295520
H1,70,2025.09.24 01:00,GBPCAD,68.3887815461
H1,70,2025.09.24 01:00,GBPCHF,46.8149578234
H1,70,2025.09.24 01:00,GBPJPY,53.1387276192
H1,70,2025.09.24 01:00,GBPNZD,58.7459161635
H1,70,2025.09.24 01:00,GBPUSD,70.5344631224
H1,70,2025.09.24 01:00,NZDCAD,62.5922805838
H1,70,2025.09.24 01:00,NZDCHF,48.2879439459
H1,70,2025.09.24 01:00,NZDJPY,49.7823872161
H1,70,2025.09.24 01:00,NZDUSD,58.5374112675
H1,70,2025.09.24 01:00,USDCAD,67.4741348102
H1,70,2025.09.24 01:00,USDCHF,41.4024530235
H1,70,2025.09.24 01:00,USDJPY,43.8977886349
H1,71,2025.09.24 00:00,AUDCAD,38.5523123896
H1,71,2025.09.24 00:00,AUDCHF,39.9218974297
H1,71,2025.09.24 00:00,AUDJPY,28.0846573473
H1,71,2025.09.24 00:00,AUDNZD,25.6827348685
H1,71,2025.09.24 00:00,AUDUSD,38.4816078732
H1,71,2025.09.24 00:00,CADCHF,33.3333333333
H1,71,2025.09.24 00:00,CADJPY,27.2148699690
H1,71,2025.09.24 00:00,CHFJPY,20.0000000000
H1,71,2025.09.24 00:00,EURAUD,60.0822237535
H1,71,2025.09.24 00:00,EURCAD,52.3834557933
H1,71,2025.09.24 00:00,EURCHF,46.1090811358
H1,71,2025.09.24 00:00,EURGBP,55.0827416712
H1,71,2025.09.24 00:00,EURJPY,34.4381670479
H1,71,2025.09.24 00:00,EURNZD,48.0884233096
H1,71,2025.09.24 00:00,EURUSD,56.4625892550
H1,71,2025.09.24 00:00,GBPAUD,54.3101787658
H1,71,2025.09.24 00:00,GBPCAD,43.5278916788
H1,71,2025.09.24 00:00,GBPCHF,20.4769870245
H1,71,2025.09.24 00:00,GBPJPY,22.6735140115
H1,71,2025.09.24 00:00,GBPNZD,43.1424968380
H1,71,2025.09.24 00:00,GBPUSD,38.1790782557
H1,71,2025.09.24 00:00,NZDCAD,32.3483027028
H1,71,2025.09.24 00:00,NZDCHF,48.5031533786
H1,71,2025.09.24 00:00,NZDJPY,48.0300866363
H1,71,2025.09.24 00:00,NZDUSD,50.3170950307
H1,71,2025.09.24 00:00,USDCAD,45.7805157494
H1,71,2025.09.24 00:00,USDCHF,47.2366373717
H1,71,2025.09.24 00:00,USDJPY,23.7255037454
H1,72,2025.09.23 23:00,AUDCAD,41.3485941513
H1,72,2025.09.23 23:00,AUDCHF,24.0158558321
H1,72,2025.09.23 23:00,AUDJPY,29.6980699700
H1,72,2025.09.23 23:00,AUDNZD,35.1337170787
H1,72,2025.09.23 23:00,AUDUSD,57.1792354001
H1,72,2025.09.23 23:00,CADCHF,16.6666666667
H1,72,2025.09.23 23:00,CADJPY,28.5501763519
H1,72,2025.09.23 23:00,CHFJPY,67.3888915847
H1,72,2025.09.23 23:00,EURAUD,39.0366461226
H1,72,2025.09.23 23:00,EURCAD,49.1618938729
H1,72,2025.09.23 23:00,EURCHF,16.6666666667
H1,72,2025.09.23 23:00,EURGBP,39.3035972624
H1,72,2025.09.23 23:00,EURJPY,68.4746464603
H1,72,2025.09.23 23:00,EURNZD,41.4281913894
H1,72,2025.09.23 23:00,EURUSD,73.3784409192
H1,72,2025.09.23 23:00,GBPAUD,35.5195047810
H1,72,2025.09.23 23:00,GBPCAD,47.3056071364
H1,72,2025.09.23 23:00,GBPCHF,16.7718561320
H1,72,2025.09.23 23:00,GBPJPY,58.8362534190
H1,72,2025.09.23 23:00,GBPNZD,34.8320024841
H1,72,2025.09.23 23:00,GBPUSD,71.2703832231
H1,72,2025.09.23 23:00,NZDCAD,49.6373438893
H1,72,2025.09.23 23:00,NZDCHF,16.6666666667
H1,72,2025.09.23 23:00,NZDJPY,22.8947990351
H1,72,2025.09.23 23:00,NZDUSD,55.5020839782
H1,72,2025.09.23 23:00,USDCAD,45.2952169824
H1,72,2025.09.23 23:00,USDCHF,24.8653817491
H1,72,2025.09.23 23:00,USDJPY,47.9471478123
H1,73,2025.09.23 22:00,AUDCAD,64.7903285270
H1,73,2025.09.23 22:00,AUDCHF,50.7928699273
H1,73,2025.09.23 22:00,AUDJPY,58.5510614671
H1,73,2025.09.23 22:00,AUDNZD,59.8040543411
H1,73,2025.09.23 22:00,AUDUSD,64.2830830336
H1,73,2025.09.23 22:00,CADCHF,36.6666666667
H1,73,2025.09.23 22:00,CADJPY,45.1106384200
H1,73,2025.09.23 22:00,CHFJPY,67.7243849186
H1,73,2025.09.23 22:00,EURAUD,50.7530233342
H1,73,2025.09.23 22:00,EURCAD,63.3333333333
H1,73,2025.09.23 22:00,EURCHF,66.9541608681
H1,73,2025.09.23 22:00,EURGBP,46.2385038050
H1,73,2025.09.23 22:00,EURJPY,71.5632642085
H1,73,2025.09.23 22:00,EURNZD,55.9616046805
H1,73,2025.09.23 22:00,EURUSD,81.5523907986
H1,73,2025.09.23 22:00,GBPAUD,47.6891443668
H1,73,2025.09.23 22:00,GBPCAD,76.6666666667
H1,73,2025.09.23 22:00,GBPCHF,57.3940945564
H1,73,2025.09.23 22:00,GBPJPY,61.1227430779
H1,73,2025.09.23 22:00,GBPNZD,64.1661067056
H1,73,2025.09.23 22:00,GBPUSD,77.1541203438
H1,73,2025.09.23 22:00,NZDCAD,51.2866986870
H1,73,2025.09.23 22:00,NZDCHF,43.1150680487
H1,73,2025.09.23 22:00,NZDJPY,52.0658625734
H1,73,2025.09.23 22:00,NZDUSD,62.2987434547
H1,73,2025.09.23 22:00,USDCAD,56.0967687007
H1,73,2025.09.23 22:00,USDCHF,27.2631754056
H1,73,2025.09.23 22:00,USDJPY,43.4752112486
H1,74,2025.09.23 21:00,AUDCAD,68.0835376954
H1,74,2025.09.23 21:00,AUDCHF,33.7954891130
H1,74,2025.09.23 21:00,AUDJPY,28.3465468642
H1,74,2025.09.23 21:00,AUDNZD,46.2460414954
H1,74,2025.09.23 21:00,AUDUSD,41.3535856614
H1,74,2025.09.23 21:00,CADCHF,20.0000000000
H1,74,2025.09.23 21:00,CADJPY,20.0000000000
H1,74,2025.09.23 21:00,CHFJPY,36.1320276768
H1,74,2025.09.23 21:00,EURAUD,66.0682555211
H1,74,2025.09.23 21:00,EURCAD,76.6666666667
H1,74,2025.09.23 21:00,EURCHF,58.6786898407
H1,74,2025.09.23 21:00,EURGBP,70.5943260376
H1,74,2025.09.23 21:00,EURJPY,36.9975620526
H1,74,2025.09.23 21:00,EURNZD,71.0392842213
H1,74,2025.09.23 21:00,EURUSD,74.9884855667
H1,74,2025.09.23 21:00,GBPAUD,57.9309137719
H1,74,2025.09.23 21:00,GBPCAD,80.0000000000
H1,74,2025.09.23 21:00,GBPCHF,26.2194129212
H1,74,2025.09.23 21:00,GBPJPY,26.2642389803
H1,74,2025.09.23 21:00,GBPNZD,60.5712916813
H1,74,2025.09.23 21:00,GBPUSD,45.2832394578
H1,74,2025.09.23 21:00,NZDCAD,74.9620832075
H1,74,2025.09.23 21:00,NZDCHF,25.3767578813
H1,74,2025.09.23 21:00,NZDJPY,21.7135697716
H1,74,2025.09.23 21:00,NZDUSD,38.3667592473
H1,74,2025.09.23 21:00,USDCAD,80.0000000000
H1,74,2025.09.23 21:00,USDCHF,37.8070317576
H1,74,2025.09.23 21:00,USDJPY,20.0000000000
H1,75,2025.09.23 20:00,AUDCAD,47.4053045882
H1,75,2025.09.23 20:00,AUDCHF,34.6280533339
H1,75,2025.09.23 20:00,AUDJPY,35.2745145813
H1,75,2025.09.23 20:00,AUDNZD,45.7631978828
H1,75,2025.09.23 20:00,AUDUSD,42.2967347170
H1,75,2025.09.23 20:00,CADCHF,20.0000000000
H1,75,2025.09.23 20:00,CADJPY,20.0000000000
H1,75,2025.09.23 20:00,CHFJPY,46.5433029342
H1,75,2025.09.23 20:00,EURAUD,72.1236422327
H1,75,2025.09.23 20:00,EURCAD,86.6666666667
H1,75,2025.09.23 20:00,EURCHF,53.4460007145
H1,75,2025.09.23 20:00,EURGBP,76.7219901385
H1,75,2025.09.23 20:00,EURJPY,43.9415175955
H1,75,2025.09.23 20:00,EURNZD,77.9296745631
H1,75,2025.09.23 20:00,EURUSD,78.8602341817
H1,75,2025.09.23 20:00,GBPAUD,67.9257780184
H1,75,2025.09.23 20:00,GBPCAD,86.5857547110
H1,75,2025.09.23 20:00,GBPCHF,30.1513929352
